8.100000000000006500e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,4.880000000000000000e+02
8.200000000000005895e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.070000000000000000e+02
8.300000000000005290e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.250000000000000000e+02
8.400000000000004685e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.430000000000000000e+02
8.500000000000004080e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.610000000000000000e+02
8.600000000000003475e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.790000000000000000e+02
8.700000000000002870e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,5.970000000000000000e+02
8.800000000000002265e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,6.150000000000000000e+02
8.900000000000001660e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,6.340000000000000000e+02
9.000000000000001055e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,6.520000000000000000e+02
9.100000000000000450e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,6.700000000000000000e+02
9.199999999999999845e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,6.890000000000000000e+02
9.299999999999999239e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,7.080000000000000000e+02
9.399999999999998634e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,7.280000000000000000e+02
9.499999999999998029e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,7.480000000000000000e+02
9.599999999999997424e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,7.700000000000000000e+02
9.699999999999996819e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,7.920000000000000000e+02
9.799999999999996214e-03,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,8.150000000000000000e+02
9.899999999999995609e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,8.400000000000000000e+02
9.999999999999995004e-03,2.500000000000000000e+00,5.000000000000000000e+00,4.440000000000000391e+00,8.660000000000000000e+02
1.009999999999999440e-02,2.500000000000000000e+00,3.330000000000000071e+00,3.330000000000000071e+00,8.950000000000000000e+02
